"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000047694.8",2612.282917503,-0.860796066664748,0.2621291048426,0.000644226467801614,0.00223592886318191
"ENSMUSG00000047710.7",718.305450275846,1.90041377844384,0.730220175672192,0.00165299273013397,0.00520376745587045
"ENSMUSG00000047712.7",23.5556539253863,0.684411847646338,1.39540854525961,0.00693646942382772,0.0185075035138487
"ENSMUSG00000047714.10",2078.80611355083,-0.670948803504653,0.257780033841379,0.00690360301244642,0.0184323844253817
"ENSMUSG00000047731.13",1224.01203481459,1.09560847934946,0.315546993251329,0.000258418938718602,0.00097804129540185
"ENSMUSG00000047735.12",3832.61185033839,0.820944678451492,0.287498259711711,0.00287119432343307,0.00849521678979458
"ENSMUSG00000047747.9",454.075984700806,7.41343574478439,1.0036712553899,4.61240125602717e-15,5.91037101161352e-14
"ENSMUSG00000047749.2",285.760022176232,1.25321470157522,0.659393418475436,0.0198714128304841,0.0456345406055709
"ENSMUSG00000047766.11",488.592569406491,12.296537083067,3.14739933409571,2.3774147429831e-14,2.93583512775956e-13
"ENSMUSG00000047789.4",2114.17757880443,-2.4485974800481,0.285587430091672,1.45454324474357e-18,2.29644637812894e-17
"ENSMUSG00000047821.12",419.911580016532,1.65019590236774,0.603789879071223,0.00149413140650963,0.00475822918507015
"ENSMUSG00000047832.8",3048.5712515979,-2.60185896815523,0.237695059187287,9.50860582420521e-29,2.32819478443685e-27
"ENSMUSG00000047844.3",389.666210622107,-1.85388496382481,0.533385795119368,0.000104925251218338,0.000428855924911733
"ENSMUSG00000047866.14",1915.9671270722,1.2411067968256,0.280865414094475,4.30204669436043e-06,2.21998095580354e-05
"ENSMUSG00000047867.7",4180.95439083365,3.25071840120122,0.257170736914464,1.28924073782188e-37,4.3379485126798e-36
"ENSMUSG00000047879.12",3581.17643044879,-1.50504395746417,0.252325915158955,7.95819157033646e-10,6.61252603874053e-09
"ENSMUSG00000047881.10",1963.00036278868,-2.54256817605949,0.302344078106508,5.83786936155036e-18,8.97242672208418e-17
"ENSMUSG00000047888.9",13299.2662332276,-2.43639054859082,0.177866448346039,1.61853512086602e-43,6.5099230079871e-42
"ENSMUSG00000047904.6",148.632848958228,10.212268973354,3.07513486211671,5.44459342249902e-09,4.16354392416519e-08
"ENSMUSG00000047909.7",507.920971657824,1.42331534977285,0.412147891423779,0.000188931623356066,0.000734051199162901
"ENSMUSG00000047910.6",78.0268737773143,8.89381880480764,3.15210424874101,2.77878591337577e-06,1.47981226687125e-05
"ENSMUSG00000047945.6",1648.140636788,3.27187290760769,0.559280086301764,5.17124280316581e-10,4.37347377828823e-09
"ENSMUSG00000047959.3",177.454928465685,8.17709750649853,1.52756454626301,2.41875010628851e-08,1.69779112440512e-07
"ENSMUSG00000047977.3",75.753608602239,-10.6466292730692,3.39162177714274,8.84950366274586e-08,5.76193650883569e-07
"ENSMUSG00000048000.11",4911.67046489173,-0.948060060512373,0.231930564132268,2.54606609442443e-05,0.000115868964843992
"ENSMUSG00000048012.14",246.40109256962,-2.55565667230972,0.640666338004079,7.62902274109151e-06,3.78451774911597e-05
"ENSMUSG00000048039.8",1258.16195441343,0.984942269135038,0.331145396042558,0.0016262028529167,0.00512975198321265
"ENSMUSG00000048040.8",21.7706839024089,0.562509507611529,1.2621847271695,0.0116366142967853,0.0289177997597686
"ENSMUSG00000048047.3",1051.28329577565,1.04295237355785,0.501010349250439,0.018135855392563,0.0422881249728752
"ENSMUSG00000048109.9",5601.55864453539,-3.37144002816347,0.195867542996443,2.16394138706981e-67,1.70995085566133e-65
"ENSMUSG00000048118.13",7301.47335529017,-1.07591071109949,0.220711462069414,5.62491941846904e-07,3.28877015027528e-06
"ENSMUSG00000048154.12",6602.32817266913,-2.71065258644647,0.321731779286004,4.50074492521803e-18,6.93779853201589e-17
"ENSMUSG00000048170.10",1889.45879470272,0.702861354640201,0.260270814139429,0.00517209690047585,0.0143023379471271
"ENSMUSG00000048186.10",40.847436271013,7.19766772521412,3.49509672585958,0.000341906561144466,0.00125626836023069
"ENSMUSG00000048232.8",671.165390355723,-1.73479422049636,0.545653764086848,0.000325789702142027,0.00120532174975506
"ENSMUSG00000048249.10",2308.28430155703,0.768336923924785,0.241356280643484,0.00104714552898163,0.00346596973692545
"ENSMUSG00000048251.11",87.9607191302038,-3.05671869646327,1.16136819532464,0.000543037078759355,0.0019101524582439
"ENSMUSG00000048271.10",7929.88549895014,-2.37971415425435,0.211356557734649,3.27109352380918e-30,8.51572866447895e-29
"ENSMUSG00000048279.13",5763.45962263825,-0.645401261518163,0.22868003872273,0.00366984360290769,0.0105665022103595
"ENSMUSG00000048280.13",542.082501568753,1.56764069952178,0.491483995809382,0.000404478260185749,0.00146221507829626
"ENSMUSG00000048281.8",17.6304117195682,0.471521388125596,1.1843407084703,0.0218092496486595,0.0493745507166728
"ENSMUSG00000048285.8",754.25922191439,1.76521152918168,0.428626991194428,9.00280119218008e-06,4.4239267416096e-05
"ENSMUSG00000048327.6",7685.333943446,-3.23320332661061,0.299774440902643,4.20705438929596e-28,1.00340812461775e-26
"ENSMUSG00000048330.10",88.8076897107869,1.75227401379963,2.41327897074713,0.0204778504230661,0.0468621394938266
"ENSMUSG00000048334.8",22.7165717255628,1.21683076865787,2.47393207701194,0.0130683675199415,0.0318634374656389
"ENSMUSG00000048351.10",244.177900639593,1.31411479274562,0.624302356796376,0.0117723636190351,0.0291902379054554
"ENSMUSG00000048371.7",329.990420405718,1.96827641147029,0.61242395778097,0.000238774995311604,0.000909857178919961
"ENSMUSG00000048376.5",665.389853806974,2.87688982856173,0.724694425761812,6.95568414026807e-06,3.47917628064688e-05
"ENSMUSG00000048379.8",4777.28274747594,-2.32167385024945,0.20333333426373,5.42119654903278e-31,1.44991523429345e-29
"ENSMUSG00000048388.3",21.0536638260255,0.591466711118908,1.28975595504879,0.0109479181054666,0.0274725143028276
"ENSMUSG00000048410.12",5727.69949159595,-2.29650086223853,0.218435656785587,1.22451089572965e-26,2.77662282240378e-25
"ENSMUSG00000048442.11",493.292885008711,-1.98814306585113,0.768298796661359,0.00146014976718354,0.00466806359978621
"ENSMUSG00000048445.6",554.894431435072,-1.64568683175473,0.420135850580116,2.33406187210699e-05,0.000107030281509338
