"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000079489.2",317.998793391278,-2.29878375149055,0.60928714856475,2.19002743782092e-05,8.75716774774012e-05
"ENSMUSG00000079491.5",134.241833157599,1.66318998854464,0.995855729911744,0.0164880095450832,0.0363596156555746
"ENSMUSG00000079499.5",177.8456509604,2.13933209694973,1.31577306227712,0.0094686709904074,0.0224505703919441
"ENSMUSG00000079523.4",2305.72462587868,1.01274654673582,0.269080743391953,8.93688241374067e-05,0.000322286457387212
"ENSMUSG00000079547.3",323.644166653637,1.21772229466266,0.576544340210479,0.0132670323111452,0.0301133509054102
"ENSMUSG00000079553.6",14044.4738726884,-4.82873444032836,0.1256638113348,0,0
"ENSMUSG00000079555.1",4548.25906547683,-0.578069503286532,0.224162054450783,0.00793294885801306,0.0192370414229489
"ENSMUSG00000079557.6",9462.38472547422,-4.86109680637821,0.156878498631674,5.50467179724802e-212,1.0923470714459e-209
"ENSMUSG00000079575.3",142.393078779712,4.54509258556869,1.56667424036562,0.000184520752214371,0.000631875730188071
"ENSMUSG00000079641.3",12540.1992279561,2.68473990882518,0.262752692745844,3.64060494536649e-25,5.55154952888212e-24
"ENSMUSG00000079645.2",69.3101408409206,-4.3221897888793,2.74837566443555,0.00159029707038826,0.00454026305363292
"ENSMUSG00000080152.4",63.1892673022827,-10.4422667292406,3.63344575180206,1.78682117869034e-06,8.32600488492433e-06
"ENSMUSG00000080465.1",57.8459408506376,-7.39186762106087,2.20629225706601,1.13456620081738e-05,4.74185587384585e-05
"ENSMUSG00000080542.1",138.481355073789,-4.7902249771029,0.927224353530236,1.26547866656179e-08,7.52161301694852e-08
"ENSMUSG00000080712.3",1178.22981217307,-2.81540284929006,0.307583898515496,6.96821068077134e-21,8.84125145455412e-20
"ENSMUSG00000080768.1",68.9386935979318,-1.23064510111769,2.24016731386386,0.0180977546307895,0.0394015333777122
"ENSMUSG00000080776.1",304.429825115213,1.62241376211582,0.693748243882016,0.00446202099979879,0.011493295005193
"ENSMUSG00000080848.3",764.402439527495,1.45518375379047,0.467013895995836,0.000607120507010437,0.00189349842955497
"ENSMUSG00000080875.3",132.934245181032,2.42416044184639,1.15717804611843,0.00330567068252367,0.00875570328670577
"ENSMUSG00000080902.1",194.390194375307,-2.39877072663849,1.57843564746288,0.0071524505872866,0.0175312783416644
"ENSMUSG00000081043.1",144.007313479405,-8.97661819046161,1.5036524746038,7.2656979427057e-10,4.87755446464993e-09
"ENSMUSG00000081049.1",427.187590523804,1.26361041548238,0.576184510420591,0.0103473147710535,0.024286245976595
"ENSMUSG00000081051.4",527.692599913725,1.05543081185773,0.486025498009695,0.0144168598194151,0.0324020121854962
"ENSMUSG00000081058.5",12202.9917493125,-4.21385034103072,0.189430830087085,1.4461917382693e-110,1.0708294348588e-108
"ENSMUSG00000081076.3",28.6771270486633,0.826307584504609,1.60677833717141,0.00430487297084694,0.0111193030935639
"ENSMUSG00000081094.3",4719.69895494778,0.999302044506247,0.295575692415104,0.000427169275119453,0.00137282667277107
"ENSMUSG00000081104.1",22.6566518069849,-0.577455309756209,1.28671666091514,0.00174339469876978,0.00493287895471306
